date,lon,lat,type,elevation,Barren,Cultivated and Managed Vegetation,Deciduous Broadleaf Trees,Evergreen Broadleaf Trees,Evergreen Deciduous Needleleaf Trees,Herbaceous Vegetation,Mixed-Other Trees,Open Water,Regularly Flooded Vegetation,Shrubs,Snow-Ice,Urban-Built-up,distance_light,night light,distance_water,Temperature,Air_pressure,U_Wind,V_wind,Precipitation,NDVI
2012/1/11,124.5473832,50.61900256,0,362,19,37,5,0,0,14,25,0,0,0,0,0,43324.43075,0,122137.0712,248.1671688,96610.05692,0.885998613,-0.527886914,3.34E-05,0.200269995
2012/1/11,130.225,32.096,1,104,0,36,0,0,14,0,50,0,0,0,0,0,6867.820476,0,3544.074607,281.2844369,101750.558,1.192042376,-4.361409954,9.85E-05,0.65670498
2012/1/21,87.83119465,36.96694217,0,4492,82,0,0,0,0,18,0,0,0,0,0,0,287534.9677,0,48564.91611,252.7382943,56860.15402,3.104839325,0.502568982,0.000144213,0.055190002
2012/1/21,127.444,34.854,1,2,23,65,4,0,0,0,8,0,0,0,0,0,3306.520848,0.719751179,1137.026827,274.0360194,100034.7143,0.702714094,-2.242474897,0.000648555,0.48033501
2012/1/21,98.08231495,30.55908109,0,4247,0,48,0,0,0,52,0,0,0,0,0,0,42759.39173,0,45567.949,264.315652,59376.00391,1.336569156,1.388235326,3.11E-05,0.225844995
2012/1/21,130.281,32.107,1,1,0,100,0,0,0,0,0,0,0,0,0,0,8102.332368,0,531.661714,280.9277126,99720.37724,-0.177766783,-3.283568825,0.002808554,0.48246001
2012/1/31,108.8405631,21.98634226,0,184,0,29,0,22,8,0,20,0,0,20,0,0,17324.6304,0,11495.98295,285.1719404,101675.6786,-0.481997256,-2.830499036,0.000840675,0.57328999
2012/1/31,127.546,34.874,1,359,17,0,13,0,9,0,61,0,0,0,0,0,1718.197186,1.118062854,2360.821438,271.1670925,101148.308,1.839278724,-2.274856567,0.00032722,0.37625
2012/1/31,84.64570777,40.86257257,0,926,100,0,0,0,0,0,0,0,0,0,0,0,53177.43234,0,45397.25789,262.7452741,91837.23215,1.329452977,-0.272699573,2.80E-05,0.054825
2012/1/31,130.278,32.076,1,6,0,82,1,0,1,0,16,0,0,0,0,0,7452.756229,0.451237023,4401.710029,278.0037362,100272.7534,0.870805017,-4.048429983,0.000800894,0.625575
2012/2/10,91.18622695,39.60736908,0,1343,100,0,0,0,0,0,0,0,0,0,0,0,128651.8594,0,132414.1938,268.6759251,85574.91295,-1.207542373,-0.400697512,6.73E-07,0.065195001
2012/2/10,127.466,34.872,1,86,3,49,0,0,9,0,40,0,0,0,0,0,1285.916096,0,2022.802312,272.1406948,101057.221,1.488543179,-2.13409681,0.000704767,0.47026499
2012/2/10,93.76143156,35.80550991,0,4454,0,33,0,0,0,67,0,0,0,0,0,0,68221.69171,0,45995.10548,253.7187631,55209.80413,1.129885971,0.444636711,0.000462328,0.107059998
2012/2/10,130.229,32.09,1,55,0,64,0,0,2,0,33,0,0,0,0,0,6113.129363,0,3289.617699,280.0565185,101521.3281,0.898206634,-3.949344018,0.00452451,0.69005498
2012/2/20,114.9590587,42.27906698,0,1526,0,48,0,0,0,52,0,0,0,0,0,0,7918.319549,0,11629.87975,261.8972975,85759.61831,2.638759851,0.291283369,0.000116594,0.129855005
2012/2/20,127.571,34.838,1,288,3,35,8,0,11,0,44,0,0,0,0,0,4160.795359,0,3172.488761,275.1978498,101718.8639,1.24370185,-3.008845099,0.000284667,0.38165
2012/2/20,120.9464856,48.31866796,0,1191,4,0,0,0,22,0,74,0,0,0,0,0,124781.6489,0,17000.72804,252.8446285,89231.63393,2.097532987,-0.654136526,0.000155468,0.21013999
2012/2/20,130.418,32.077,1,454,0,0,0,0,20,0,80,0,0,0,0,0,6410.093957,0,2260.946637,278.8906381,98788.49665,0.287914749,-2.192674756,0.006141645,0.788929981
2012/3/1,94.66274162,43.95283375,0,301,100,0,0,0,0,0,0,0,0,0,0,0,14404.65315,0,16894.68438,274.2646397,96348.40737,1.400787039,-1.311634115,8.23E-05,0.064790002
2012/3/1,127.504,34.863,1,0,0,0,0,0,0,0,8,92,0,0,0,0,4158.154277,0,0,278.5251944,100703.4944,-1.822489653,-1.521328083,0.001373636,0.37373999
2012/3/1,102.0387989,39.00406748,0,1363,100,0,0,0,0,0,0,0,0,0,0,0,49782.70999,0,95318.23794,274.6212594,85335.5971,-0.70257238,-0.414677139,8.27E-05,0.066320001
2012/3/1,130.239,32.101,1,139,0,30,0,0,66,0,0,0,0,4,0,0,7731.093653,0,3046.772011,284.538256,100982.3873,-2.251647523,-1.491756312,0.00657779,0.744875
2012/3/11,81.83170382,38.82212031,0,1139,100,0,0,0,0,0,0,0,0,0,0,0,145823.6441,0,118925.7496,280.1673933,88407.11607,-2.103508004,0.149118398,1.14E-06,0.045304999
2012/3/11,127.598,34.904,1,5,16,0,0,0,0,30,0,0,0,0,0,54,0,18.39978981,132.5305528,276.8964364,101305.0592,2.109556134,-2.052025591,1.33E-05,0.256405005
2012/3/11,98.28963055,40.48328614,0,1408,100,0,0,0,0,0,0,0,0,0,0,0,33360.08628,0,29686.61567,274.9975673,85766.31808,-2.076348356,0.225690365,5.70E-07,0.060454999
2012/3/11,130.267,32.098,1,16,0,100,0,0,0,0,0,0,0,0,0,0,8652.825284,0,2236.686414,280.9665963,100047.4052,0.707551556,-3.906689865,0.000850496,0.52165498
2012/3/12,91.52075899,37.33321257,0,4433,100,0,0,0,0,0,0,0,0,0,0,0,90025.25537,0,44809.92976,256.92373,58889.20368,1.175305443,0.756309518,0.000289074,0.066995001
2012/3/12,117.245,38.874,1,2,0,66,0,0,0,0,0,34,0,0,0,0,131.9582771,6.919325829,0,275.6118338,102574.4687,-0.066837107,0.318152862,6.22E-05,0.120194995
2012/3/21,89.19616659,34.41313756,0,4886,48,0,0,0,0,52,0,0,0,0,0,0,199038.4577,0,1276.57314,263.0387748,55066.72098,4.482198102,0.799499478,0.000154615,0.02052
2012/3/21,127.51,34.886,1,3,15,51,7,0,0,0,9,0,0,0,0,18,2762.494927,3.840434551,845.4608298,278.6095799,100285.0368,1.56348065,-1.885144847,0.004052037,0.37373999
2012/3/21,118.1919171,46.20094553,0,950,27,23,0,0,0,50,0,0,0,0,0,0,46694.36911,0,10045.91413,267.7714539,90904.44197,3.387288272,-1.999871782,8.71E-05,0.104280005
2012/3/21,126.47,36.619,1,1,0,6,0,0,0,9,2,83,0,0,0,0,6089.56881,0,0,277.1759251,101409.4129,1.881856135,-2.096408844,0.001287727,-0.3
